video_id,frame,class_id,class_name,confidence,x1,y1,x2,y2
09152008flight2tape2_5,1500,2,car,0.43793100118637085,329.5909423828125,171.79190063476562,380.6883544921875,194.63722229003906
09152008flight2tape2_5,1500,2,car,0.3255946636199951,592.4906005859375,306.99090576171875,628.120361328125,340.228515625
09152008flight2tape2_5,1600,2,car,0.5582613945007324,381.99847412109375,252.83534240722656,434.02410888671875,296.1409606933594
09152008flight2tape2_5,1600,2,car,0.4613066017627716,372.5943908691406,174.9904022216797,420.4383239746094,197.5717010498047
09152008flight2tape2_5,1600,8,boat,0.2881786525249481,381.9411315917969,252.61965942382812,434.3222961425781,296.3155212402344
09152008flight2tape2_5,200,2,car,0.34586089849472046,485.9514465332031,112.1649169921875,504.5235595703125,128.7914581298828
09152008flight2tape1_5,0,2,car,0.3339129090309143,253.39938354492188,105.96324157714844,287.66387939453125,130.53131103515625
09152008flight2tape1_5,0,7,truck,0.25240835547447205,187.43008422851562,298.8946228027344,274.55072021484375,365.4453430175781
09152008flight2tape1_5,100,39,bottle,0.4043755829334259,479.364990234375,301.4859924316406,540.6826171875,429.8315734863281
09152008flight2tape1_5,100,7,truck,0.2678586542606354,53.542884826660156,371.376953125,153.69729614257812,413.6898498535156
09152008flight2tape1_5,200,2,car,0.3461433947086334,375.3430480957031,420.7703552246094,408.92572021484375,449.0968933105469
09152008flight2tape1_5,200,2,car,0.32370173931121826,408.4024963378906,358.4859619140625,436.9368896484375,384.1416320800781
09152008flight2tape1_5,300,7,truck,0.537138819694519,255.494384765625,125.18195343017578,385.06304931640625,185.13861083984375
09152008flight2tape1_5,300,8,boat,0.4181446135044098,285.8316345214844,92.85265350341797,398.5585021972656,127.32809448242188
09152008flight2tape1_5,300,7,truck,0.40481963753700256,149.88375854492188,90.96377563476562,213.011962890625,142.35177612304688
09152008flight2tape1_5,400,2,car,0.5576283931732178,74.30856323242188,390.21136474609375,311.4710693359375,475.60797119140625
09152008flight2tape1_5,400,2,car,0.32669797539711,39.568599700927734,351.48712158203125,83.73499298095703,399.5528564453125
09152008flight2tape1_5,600,8,boat,0.32146018743515015,334.23809814453125,146.98731994628906,423.1431579589844,172.48452758789062
09152008flight2tape2_9,1100,8,boat,0.28321340680122375,220.81582641601562,248.29049682617188,313.46331787109375,293.6862487792969
09152008flight2tape2_9,1300,8,boat,0.4930588901042938,270.7681884765625,141.65234375,355.24481201171875,195.7324676513672
09152008flight2tape2_9,1400,2,car,0.40659666061401367,367.28118896484375,133.65579223632812,434.00946044921875,192.1213836669922
09152008flight2tape2_9,1500,2,car,0.4221000075340271,43.108619689941406,321.55877685546875,129.15875244140625,365.727783203125
09152008flight2tape2_9,1600,2,car,0.33883556723594666,207.48947143554688,185.03875732421875,322.1190490722656,222.80250549316406
09152008flight2tape2_9,1600,2,car,0.2989402711391449,208.28988647460938,185.78652954101562,284.0612487792969,221.94041442871094
09152008flight2tape2_9,800,8,boat,0.3084835410118103,407.8984680175781,322.9639892578125,495.0447082519531,352.78021240234375
09152008flight2tape2_9,900,2,car,0.5146058797836304,371.51483154296875,308.5670471191406,463.93939208984375,342.98089599609375
09152008flight2tape2_8,100,2,car,0.5865700244903564,219.6314697265625,10.011248588562012,299.0743408203125,44.10849380493164
09152008flight2tape2_8,200,0,person,0.27176523208618164,432.5932312011719,350.209716796875,484.7274169921875,393.0177917480469
09152008flight2tape2_8,300,2,car,0.2534809410572052,546.2847290039062,250.8372039794922,592.1278686523438,289.02655029296875
09152008flight2tape2_8,400,2,car,0.5695602297782898,427.3602600097656,237.8697967529297,474.3761291503906,280.0308532714844
09152008flight2tape2_8,400,2,car,0.2947753071784973,289.6800842285156,302.16571044921875,369.92547607421875,334.75390625
09152008flight2tape2_8,500,8,boat,0.5516645312309265,258.69256591796875,250.3167266845703,343.6125183105469,282.4058837890625
09152008flight2tape2_8,500,8,boat,0.25625374913215637,246.41293334960938,190.82351684570312,290.441162109375,236.03762817382812
09152008flight2tape2_8,600,2,car,0.6890608668327332,28.895973205566406,287.83258056640625,65.91424560546875,332.2841796875
09152008flight2tape2_8,600,7,truck,0.527047872543335,501.0025939941406,296.1495361328125,584.0864868164062,445.3557434082031
09152008flight2tape2_8,600,2,car,0.4863922595977783,552.4480590820312,268.3317565917969,632.758544921875,305.6441345214844
09152008flight2tape2_8,600,7,truck,0.303962767124176,442.3351745605469,185.91151428222656,483.00848388671875,264.9703674316406
09152008flight2tape2_8,600,7,truck,0.27850601077079773,541.7517700195312,183.55520629882812,580.2413330078125,254.1055908203125
09152008flight2tape2_8,700,0,person,0.5865995287895203,318.5556640625,404.8414611816406,384.13134765625,477.4638977050781
09152008flight2tape2_8,800,2,car,0.5727404952049255,288.14056396484375,296.6171875,346.7068786621094,359.89385986328125
09152008flight2tape2_8,800,5,bus,0.43881991505622864,174.2183837890625,275.021728515625,241.95506286621094,355.1328430175781
09152008flight2tape2_8,800,0,person,0.4091152846813202,371.7962341308594,406.5150146484375,442.57373046875,477.22576904296875
09152008flight2tape2_8,800,7,truck,0.39343735575675964,174.66981506347656,274.1319885253906,241.92938232421875,354.8223876953125
09152008flight2tape2_8,800,0,person,0.37475281953811646,321.347412109375,406.2541198730469,442.7591247558594,477.3884582519531
09152008flight2tape2_8,800,5,bus,0.3632376194000244,605.3572387695312,234.88511657714844,642.3553466796875,297.0741271972656
09152008flight2tape2_8,800,67,cell phone,0.2709239721298218,605.206298828125,234.3157958984375,642.6238403320312,297.279296875
09152008flight2tape2_8,800,7,truck,0.26757577061653137,208.21063232421875,85.28276062011719,252.44113159179688,135.98670959472656
